debtor_code,doc_no,entry_type,tx_date,month_year,stock_code,description,debt_group,lane,qty,amount_excl,tax_amount,amount_incl,source_file,is_cyl,is_lpg,paired_cyl_doc,notes
JIM001,00032615,Invoice,2024-05-31,2024-05,S.1,32614-EMPTY,CYL,CYL,1.0,520.0,78.0,598.0,,True,False,,
JIM001,00008690,Crd Note,2024-06-06,2024-06,S.1,32787-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00032787,Invoice,2024-06-06,2024-06,S.3,DN#8532,LPG,LPG,2.0,2442.4,366.36,2808.76,,False,True,,
JIM001,00032812,Invoice,2024-06-06,2024-06,S.1,32787-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00008781,Crd Note,2024-06-11,2024-06,S.1,32976- EMPTY,CYL,CYL,-3.0,-1560.0,-234.0,-1794.0,,True,False,,
JIM001,00032976,Invoice,2024-06-11,2024-06,S.4,DN#9064,LPG,LPG,3.0,3600.99,540.15,4141.14,,False,True,,
JIM001,00032985,Invoice,2024-06-11,2024-06,S.1,32976- EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00008915,Crd Note,2024-06-20,2024-06,S.1,22372- EMPTY,CYL,CYL,-3.0,-1560.0,-234.0,-1794.0,,True,False,,
JIM001,00033272,Invoice,2024-06-20,2024-06,S.3,DN#9101,LPG,LPG,3.0,3600.99,540.15,4141.14,,False,True,,
JIM001,00033273,Invoice,2024-06-20,2024-06,S.1,22372- EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00009041,Crd Note,2024-06-27,2024-06,S.1,33533-EMPTY,CYL,CYL,-3.0,-1560.0,-234.0,-1794.0,,True,False,,
JIM001,00033533,Invoice,2024-06-27,2024-06,S.3,DN#9130,LPG,LPG,3.0,3600.99,540.15,4141.14,,False,True,,
JIM001,00033534,Invoice,2024-06-27,2024-06,S.1,33533-EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00012313,Crd Note,2024-07-04,2024-07,INT-30,INTEREST- JUNE 2024,OTHER,OTHER,-1.0,-274.67,-41.2,-315.87,,False,False,,
JIM001,00012313,Crd Note,2024-07-04,2024-07,INT-30,INTEREST- JUNE 2024,OTHER,OTHER,-1.0,-305.3,-45.79,-351.09,,False,False,,
JIM001,00012313,Crd Note,2024-07-04,2024-07,INT-30,INTEREST- JUNE 2024,OTHER,OTHER,-1.0,-334.67,-50.2,-384.87,,False,False,,
JIM001,00009161,Crd Note,2024-07-04,2024-07,S.1,33806- EMPTY,CYL,CYL,-3.0,-1560.0,-234.0,-1794.0,,True,False,,
JIM001,00033806,Invoice,2024-07-04,2024-07,S.3,D/N 9763,LPG,LPG,3.0,3600.99,540.15,4141.14,,False,True,,
JIM001,00033807,Invoice,2024-07-04,2024-07,S.1,33806- EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00033830,Invoice,2024-07-04,2024-07,INT-30,INTEREST- JUNE 2024,OTHER,OTHER,1.0,305.3,45.79,351.09,,False,False,,
JIM001,00033830,Invoice,2024-07-04,2024-07,INT-30,INTEREST- JUNE 2024,OTHER,OTHER,1.0,274.67,41.2,315.87,,False,False,,
JIM001,00033830,Invoice,2024-07-04,2024-07,INT-30,INTEREST- JUNE 2024,OTHER,OTHER,1.0,334.67,50.2,384.87,,False,False,,
JIM001,00009314,Crd Note,2024-07-11,2024-07,S.1,34098-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00034098,Invoice,2024-07-11,2024-07,S.3,DN#9798,LPG,LPG,3.0,3600.99,540.15,4141.14,,False,True,,
JIM001,00034099,Invoice,2024-07-11,2024-07,S.1,34098-EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00009419,Crd Note,2024-07-18,2024-07,S.1,34326-EMPTY,CYL,CYL,-1.0,-520.0,-78.0,-598.0,,True,False,,
JIM001,00034326,Invoice,2024-07-18,2024-07,S.4,DN#9590,LPG,LPG,1.0,1200.33,180.05,1380.38,,False,True,,
JIM001,00034329,Invoice,2024-07-18,2024-07,S.1,34326-EMPTY,CYL,CYL,1.0,520.0,78.0,598.0,,True,False,,
JIM001,00034383,Invoice,2024-07-19,2024-07,S.3,DN#9822,LPG,LPG,2.0,2400.66,360.1,2760.76,,False,True,,
JIM001,00034383,Invoice,2024-07-19,2024-07,901,DN#9822,LPG,LPG,1.0,225.06,33.76,258.82,,False,True,,
JIM001,00034384,Invoice,2024-07-19,2024-07,9.1,34383-EMPTY,CYL,CYL,1.0,520.0,78.0,598.0,,True,False,,
JIM001,00034384,Invoice,2024-07-19,2024-07,S.1,34383-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00009454,Crd Note,2024-07-20,2024-07,S.1,34383-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00009454,Crd Note,2024-07-20,2024-07,9.1,34383-EMPTY,CYL,CYL,-1.0,-520.0,-78.0,-598.0,,True,False,,
JIM001,00034614,Invoice,2024-07-26,2024-07,S.4,DN#9624,LPG,LPG,2.0,2400.66,360.1,2760.76,,False,True,,
JIM001,00034615,Invoice,2024-07-26,2024-07,S.1,34614-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00009547,Crd Note,2024-07-27,2024-07,S.1,34614-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00009641,Crd Note,2024-08-02,2024-08,S.1,34849- EMPTY,CYL,CYL,-3.0,-900.0,-135.0,-1035.0,,True,False,,
JIM001,00034849,Invoice,2024-08-02,2024-08,S.3,DN#9368,LPG,LPG,2.0,2400.66,360.1,2760.76,,False,True,,
JIM001,00034850,Invoice,2024-08-02,2024-08,S.1,34849- EMPTY,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00009770,Crd Note,2024-08-08,2024-08,S.1,35094-EMPTY,CYL,CYL,-3.0,-1560.0,-234.0,-1794.0,,True,False,,
JIM001,00035094,Invoice,2024-08-08,2024-08,S.3,DN#9390,LPG,LPG,3.0,3600.99,540.15,4141.14,,False,True,,
JIM001,00035095,Invoice,2024-08-08,2024-08,S.1,35094-EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00009865,Crd Note,2024-08-15,2024-08,S.1,35297-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00035297,Invoice,2024-08-15,2024-08,S01,DN310963,LPG,LPG,3.0,3600.99,540.15,4141.14,,False,True,,
JIM001,00035298,Invoice,2024-08-15,2024-08,S.1,35297-EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00009970,Crd Note,2024-08-23,2024-08,S.1,35522-EMPTY,CYL,CYL,-1.0,-520.0,-78.0,-598.0,,True,False,,
JIM001,00035522,Invoice,2024-08-23,2024-08,S.3,DN#11000,LPG,LPG,1.0,1200.33,180.05,1380.38,,False,True,,
JIM001,00035523,Invoice,2024-08-23,2024-08,S.1,35522-EMPTY,CYL,CYL,1.0,520.0,78.0,598.0,,True,False,,
JIM001,00010086,Crd Note,2024-08-30,2024-08,S.1,35749-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00035749,Invoice,2024-08-30,2024-08,S.3,DN#10915,LPG,LPG,2.0,2400.66,360.1,2760.76,,False,True,,
JIM001,00035750,Invoice,2024-08-30,2024-08,S.1,35749-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00035961,Invoice,2024-09-05,2024-09,S.3,D/N 11563,LPG,LPG,1.0,1200.33,180.05,1380.38,,False,True,,
JIM001,00035962,Invoice,2024-09-05,2024-09,S.1,EMPTY 11563,CYL,CYL,1.0,520.0,78.0,598.0,,True,False,,
JIM001,00010168,Crd Note,2024-09-06,2024-09,S.1,EMPTY 11563,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00010168,Crd Note,2024-09-06,2024-09,9.1,EMPTY 11563,CYL,CYL,-1.0,-520.0,-78.0,-598.0,,True,False,,
JIM001,00010186,Crd Note,2024-09-06,2024-09,S.1,35990-EMPTY,CYL,CYL,-1.0,-520.0,-78.0,-598.0,,True,False,,
JIM001,00035990,Invoice,2024-09-06,2024-09,S.3,DN#11567,LPG,LPG,2.0,2400.66,360.1,2760.76,,False,True,,
JIM001,00035991,Invoice,2024-09-06,2024-09,S.1,35990-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00036191,Invoice,2024-09-12,2024-09,901,D/N 11584,LPG,LPG,1.0,222.95,33.44,256.39,,False,True,,
JIM001,00036191,Invoice,2024-09-12,2024-09,S01,D/N 11584,LPG,LPG,3.0,3567.18,535.08,4102.26,,False,True,,
JIM001,00036192,Invoice,2024-09-12,2024-09,9.1,36191 EMPTY,CYL,CYL,1.0,520.0,78.0,598.0,,True,False,,
JIM001,00036192,Invoice,2024-09-12,2024-09,S.1,36191 EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00010276,Crd Note,2024-09-13,2024-09,S.1,36191 EMPTY,CYL,CYL,-3.0,-1560.0,-234.0,-1794.0,,True,False,,
JIM001,00010361,Crd Note,2024-09-18,2024-09,S.1,36395-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00036395,Invoice,2024-09-18,2024-09,S01,DN#11481,LPG,LPG,3.0,3567.18,535.08,4102.26,,False,True,,
JIM001,00036396,Invoice,2024-09-18,2024-09,S.1,36395-EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00010495,Crd Note,2024-09-26,2024-09,S.1,36680-EMPTY,CYL,CYL,-3.0,-1560.0,-234.0,-1794.0,,True,False,,
JIM001,00036680,Invoice,2024-09-26,2024-09,S.4,DN#11646,LPG,LPG,2.0,2378.12,356.72,2734.84,,False,True,,
JIM001,00036681,Invoice,2024-09-26,2024-09,S.1,36680-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00036945,Invoice,2024-10-03,2024-10,S01,DN#10397,LPG,LPG,2.0,2082.03,312.31,2394.34,,False,True,,
JIM001,00036946,Invoice,2024-10-03,2024-10,S.1,36945-EMPTY,CYL,CYL,2.0,904.35,135.65,1040.0,,True,False,,
JIM001,00010648,Crd Note,2024-10-05,2024-10,S01,DN#10397,LPG,LPG,-2.0,-2082.03,-312.31,-2394.34,,False,True,,
JIM001,00037020,Invoice,2024-10-05,2024-10,S01,DN#10397,LPG,LPG,2.0,2394.33,359.15,2753.48,,False,True,,
JIM001,00010668,Crd Note,2024-10-07,2024-10,S.1,36945-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00037216,Invoice,2024-10-11,2024-10,S.4,DN#10210,LPG,LPG,2.0,2394.34,359.15,2753.49,,False,True,,
JIM001,00037217,Invoice,2024-10-11,2024-10,S.1,37216-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00010743,Crd Note,2024-10-12,2024-10,S.1,37216-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00010806,Crd Note,2024-10-17,2024-10,S.1,37363-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00037363,Invoice,2024-10-17,2024-10,S01,DN#10134,LPG,LPG,2.0,2394.34,359.15,2753.49,,False,True,,
JIM001,00037364,Invoice,2024-10-17,2024-10,S.1,37363-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00037619,Invoice,2024-10-25,2024-10,9.4,DN#11151,LPG,LPG,1.0,224.47,33.67,258.14,,False,True,,
JIM001,00037619,Invoice,2024-10-25,2024-10,S.4,DN#11151,LPG,LPG,2.0,2394.34,359.15,2753.49,,False,True,,
JIM001,00037620,Invoice,2024-10-25,2024-10,S.1,37619-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00037620,Invoice,2024-10-25,2024-10,9.1,37619-EMPTY,CYL,CYL,1.0,520.0,78.0,598.0,,True,False,,
JIM001,00010919,Crd Note,2024-10-26,2024-10,9.1,37619-EMPTY,CYL,CYL,-1.0,-520.0,-78.0,-598.0,,True,False,,
JIM001,00010919,Crd Note,2024-10-26,2024-10,S.1,37619-EMPTY,CYL,CYL,-3.0,-1560.0,-234.0,-1794.0,,True,False,,
JIM001,00010998,Crd Note,2024-10-31,2024-10,S.1,EMPTIES 10285,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00037799,Invoice,2024-10-31,2024-10,S.4,D/N 10285,LPG,LPG,2.0,2394.34,359.15,2753.49,,False,True,,
JIM001,00037800,Invoice,2024-10-31,2024-10,S.1,EMPTIES 10285,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00011101,Crd Note,2024-11-07,2024-11,S.1,38040-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00038040,Invoice,2024-11-07,2024-11,S01,DN#11184,LPG,LPG,2.0,2420.26,363.04,2783.3,,False,True,,
JIM001,00038040,Invoice,2024-11-07,2024-11,S.4,DN#11184,LPG,LPG,1.0,1210.13,181.52,1391.65,,False,True,,
JIM001,00038041,Invoice,2024-11-07,2024-11,S.1,38040-EMPTY,CYL,CYL,3.0,1560.0,234.0,1794.0,,True,False,,
JIM001,00011200,Crd Note,2024-11-14,2024-11,S.1,38266-EMPTY,CYL,CYL,-3.0,-1560.0,-234.0,-1794.0,,True,False,,
JIM001,00038266,Invoice,2024-11-14,2024-11,S01,DN#11213,LPG,LPG,2.0,2420.26,363.04,2783.3,,False,True,,
JIM001,00038267,Invoice,2024-11-14,2024-11,S.1,38266-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00011277,Crd Note,2024-11-21,2024-11,S.1,38455-EMPTY,CYL,CYL,-2.0,-1040.0,-156.0,-1196.0,,True,False,,
JIM001,00038456,Invoice,2024-11-21,2024-11,S.3,DN#10350,LPG,LPG,2.0,2420.26,363.04,2783.3,,False,True,,
JIM001,00038457,Invoice,2024-11-21,2024-11,S.1,38455-EMPTY,CYL,CYL,2.0,1040.0,156.0,1196.0,,True,False,,
JIM001,00011351,Crd Note,2024-11-29,2024-11,S.1,11242 EMPTY,CYL,CYL,-2.0,-600.0,-90.0,-690.0,,True,False,,
JIM001,00038664,Invoice,2024-11-29,2024-11,S01,D/N 11242,LPG,LPG,2.0,2420.26,363.04,2783.3,,False,True,,
JIM001,00038665,Invoice,2024-11-29,2024-11,S.1,11242 EMPTY,CYL,CYL,2.0,600.0,90.0,690.0,,True,False,,
JIM001,00011394,Crd Note,2024-12-04,2024-12,S.1,38820-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00038820,Invoice,2024-12-04,2024-12,S01,DN#10789,LPG,LPG,3.0,3630.39,544.56,4174.95,,False,True,,
JIM001,00038821,Invoice,2024-12-04,2024-12,S.1,38820-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00039008,Invoice,2024-12-12,2024-12,S.4,DN#10826,LPG,LPG,3.0,3796.2,569.43,4365.63,,False,True,,
JIM001,00039008,Invoice,2024-12-12,2024-12,S.1,DN#10826,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00011464,Crd Note,2024-12-13,2024-12,S.1,DN#10826,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00011509,Crd Note,2024-12-18,2024-12,S.1,D/N 11965,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00039149,Invoice,2024-12-18,2024-12,S.1,D/N 11965,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00039149,Invoice,2024-12-18,2024-12,S.4,D/N 11965,LPG,LPG,3.0,3796.2,569.43,4365.63,,False,True,,
JIM001,00011570,Crd Note,2024-12-23,2024-12,S.1,DN#11985,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00039307,Invoice,2024-12-23,2024-12,S.1,DN#11985,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00039307,Invoice,2024-12-23,2024-12,S01,DN#11985,LPG,LPG,2.0,2530.8,379.62,2910.42,,False,True,,
JIM001,00039558,Invoice,2025-01-02,2025-01,S.4,DN11901,LPG,LPG,2.0,2565.86,384.88,2950.74,,False,True,,
JIM001,00011660,Crd Note,2025-01-09,2025-01,S.1,39714-EMPTY,CYL,CYL,-4.0,-4200.0,-630.0,-4830.0,,True,False,,
JIM001,00039714,Invoice,2025-01-09,2025-01,D01,DN#11916,LPG,LPG,3.0,3814.98,572.25,4387.23,,False,True,,
JIM001,00039715,Invoice,2025-01-09,2025-01,D.1,39714-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00039898,Invoice,2025-01-15,2025-01,S01,D/N 9315,LPG,LPG,3.0,3814.98,572.25,4387.23,,False,True,,
JIM001,00039899,Invoice,2025-01-15,2025-01,S.1,EMPTY 9315,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00011693,Crd Note,2025-01-16,2025-01,S.1,EMPTY 9315,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00011757,Crd Note,2025-01-24,2025-01,S.1,DN#9347-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00040143,Invoice,2025-01-24,2025-01,S01,DN#9347,LPG,LPG,2.0,2543.32,381.5,2924.82,,False,True,,
JIM001,00040144,Invoice,2025-01-24,2025-01,S.1,DN#9347-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00040319,Invoice,2025-01-31,2025-01,S01,DN#10456,LPG,LPG,2.0,2543.32,381.5,2924.82,,False,True,,
JIM001,00040320,Invoice,2025-01-31,2025-01,S.1,DN#10456-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00011803,Crd Note,2025-02-01,2025-02,S.1,DN#10456-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00011876,Crd Note,2025-02-11,2025-02,S.1,DN#11685-EMPTY,CYL,CYL,-4.0,-4200.0,-630.0,-4830.0,,True,False,,
JIM001,00040622,Invoice,2025-02-11,2025-02,S01,DN#11685,LPG,LPG,3.0,3846.27,576.94,4423.21,,False,True,,
JIM001,00040623,Invoice,2025-02-11,2025-02,S.1,DN#11685-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00011938,Crd Note,2025-02-21,2025-02,S.1,DN#12889-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00040881,Invoice,2025-02-21,2025-02,S01,DN#12889,LPG,LPG,3.0,3846.27,576.94,4423.21,,False,True,,
JIM001,00040882,Invoice,2025-02-21,2025-02,S.1,DN#12889-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00041051,Invoice,2025-02-27,2025-02,S01,DN#10499,LPG,LPG,1.0,1282.09,192.31,1474.4,,False,True,,
JIM001,00041052,Invoice,2025-02-27,2025-02,S.1,DN#10499-EMPTY,CYL,CYL,1.0,1050.0,157.5,1207.5,,True,False,,
JIM001,00011977,Crd Note,2025-02-28,2025-02,S.1,DN#10499-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00012003,Crd Note,2025-03-05,2025-03,S.1,DN#10507-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00041216,Invoice,2025-03-05,2025-03,S01,DN#10507,LPG,LPG,2.0,2564.18,384.63,2948.81,,False,True,,
JIM001,00041217,Invoice,2025-03-05,2025-03,S.1,DN#10507-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00012072,Crd Note,2025-03-14,2025-03,S.1,DN#4435-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00041486,Invoice,2025-03-14,2025-03,S01,DN#4435,LPG,LPG,2.0,2564.18,384.63,2948.81,,False,True,,
JIM001,00041487,Invoice,2025-03-14,2025-03,S.1,DN#4435-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00041633,Invoice,2025-03-20,2025-03,S01,DN#12963,LPG,LPG,2.0,2564.18,384.63,2948.81,,False,True,,
JIM001,00041634,Invoice,2025-03-20,2025-03,S.1,DN#12963-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00012116,Crd Note,2025-03-22,2025-03,S.1,DN#12963-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00012141,Crd Note,2025-03-28,2025-03,S.1,DN#12984-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00041799,Invoice,2025-03-28,2025-03,S.4,DN#12984,LPG,LPG,2.0,2564.18,384.63,2948.81,,False,True,,
JIM001,00041800,Invoice,2025-03-28,2025-03,S.1,DN#12984-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00012178,Crd Note,2025-04-02,2025-04,S.1,DN#4464- EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00041926,Invoice,2025-04-02,2025-04,S01,DN#4464,LPG,LPG,3.0,3846.27,576.94,4423.21,,False,True,,
JIM001,00041927,Invoice,2025-04-02,2025-04,S.1,DN#4464- EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00042181,Invoice,2025-04-10,2025-04,S01,DN#13012,LPG,LPG,3.0,3761.16,564.17,4325.33,,False,True,,
JIM001,00012300,Crd Note,2025-04-17,2025-04,S.1,DN#4494-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00042357,Invoice,2025-04-17,2025-04,S01,DN#4494,LPG,LPG,3.0,3761.16,564.17,4325.33,,False,True,,
JIM001,00042358,Invoice,2025-04-17,2025-04,S.1,DN#4494-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00012349,Crd Note,2025-04-25,2025-04,S.1,DN#13165- EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00042565,Invoice,2025-04-25,2025-04,S01,DN#13165,LPG,LPG,3.0,3761.16,564.17,4325.33,,False,True,,
JIM001,00042566,Invoice,2025-04-25,2025-04,S.1,DN#13165- EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00042704,Invoice,2025-04-30,2025-04,S01,DN#13120,LPG,LPG,3.0,3761.16,564.17,4325.33,,False,True,,
JIM001,00042705,Invoice,2025-04-30,2025-04,S.1,DN#13120-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00012390,Crd Note,2025-05-03,2025-05,S01,DN#13120,LPG,LPG,-3.0,-3761.16,-564.17,-4325.33,,False,True,,
JIM001,00012391,Crd Note,2025-05-03,2025-05,S.1,DN#13120-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00042755,Invoice,2025-05-03,2025-05,9.4,DN#13120,LPG,LPG,1.0,235.07,35.26,270.33,,False,True,,
JIM001,00042755,Invoice,2025-05-03,2025-05,S01,DN#13120,LPG,LPG,2.0,2507.44,376.12,2883.56,,False,True,,
JIM001,00042756,Invoice,2025-05-03,2025-05,S.1,DN#13120-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00042756,Invoice,2025-05-03,2025-05,9.1,DN#13120-EMPTY,CYL,CYL,1.0,450.0,67.5,517.5,,True,False,,
JIM001,00012408,Crd Note,2025-05-05,2025-05,S.1,DN#13120-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00012453,Crd Note,2025-05-09,2025-05,S.1,DN#13209-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00042949,Invoice,2025-05-09,2025-05,S01,DN#13209,LPG,LPG,3.0,3761.16,564.17,4325.33,,False,True,,
JIM001,00042951,Invoice,2025-05-09,2025-05,S.1,DN#13209-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00012488,Crd Note,2025-05-15,2025-05,S.1,DN#13229-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00043089,Invoice,2025-05-15,2025-05,S01,DN#13229,LPG,LPG,2.0,2507.44,376.12,2883.56,,False,True,,
JIM001,00043090,Invoice,2025-05-15,2025-05,S.1,DN#13229-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00043271,Invoice,2025-05-21,2025-05,S01,DN#12254,LPG,LPG,3.0,3811.26,571.69,4382.95,,False,True,,
JIM001,00012543,Crd Note,2025-05-22,2025-05,S.1,DN#12254-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00043272,Invoice,2025-05-22,2025-05,S.1,DN#12254-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00012592,Crd Note,2025-05-29,2025-05,S.1,DN#12133-EMPTY,CYL,CYL,-3.0,-3150.0,-472.5,-3622.5,,True,False,,
JIM001,00043451,Invoice,2025-05-29,2025-05,S01,DN#12133,LPG,LPG,2.0,2540.84,381.13,2921.97,,False,True,,
JIM001,00043452,Invoice,2025-05-29,2025-05,S.1,DN#12133-EMPTY,CYL,CYL,2.0,2100.0,315.0,2415.0,,True,False,,
JIM001,00012634,Crd Note,2025-06-05,2025-06,S.1,DN#12300-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00043628,Invoice,2025-06-05,2025-06,S01,DN#12300,LPG,LPG,3.0,3811.26,571.69,4382.95,,False,True,,
JIM001,00043630,Invoice,2025-06-05,2025-06,S.1,DN#12300-EMPTY,CYL,CYL,3.0,3150.0,472.5,3622.5,,True,False,,
JIM001,00012712,Crd Note,2025-06-12,2025-06,S01,DN#12384,LPG,LPG,-2.0,-2476.56,-371.48,-2848.04,,False,True,,
JIM001,00012712,Crd Note,2025-06-12,2025-06,901,DN#12384,LPG,LPG,-1.0,-232.18,-34.83,-267.01,,False,True,,
JIM001,00012713,Crd Note,2025-06-12,2025-06,9.1,DN#12384-EMPTY,CYL,CYL,-1.0,-450.0,-67.5,-517.5,,True,False,,
JIM001,00012713,Crd Note,2025-06-12,2025-06,S.1,DN#12384-EMPTY,CYL,CYL,-2.0,-2100.0,-315.0,-2415.0,,True,False,,
JIM001,00043880,Invoice,2025-06-12,2025-06,S01,DN#12384,LPG,LPG,2.0,2476.56,371.48,2848.04,,False,True,,
JIM001,00043880,Invoice,2025-06-12,2025-06,901,DN#12384,LPG,LPG,1.0,232.18,34.83,267.01,,False,True,,
JIM001,00043883,Invoice,2025-06-12,2025-06,9.1,DN#12384-EMPTY,CYL,CYL,1.0,450.0,67.5,517.5,,True,False,,
